701,221827.92,125116.11,815.51,C0177
702,221844.86,125123.79,814.84,C0176
703,221844.76,125122.54,815.11,C0175
704,221844.67,125119,815.35,C0174
705,221854.81,125112.06,815.04,C0173
706,221853.55,125113.23,814.43,C0172
707,221853.23,125113.28,815.1,C0171
708,221850.71,125115.06,815.05,C0170
709,221848.02,125115.3,815.17,C0169
710,221847.81,125110.52,815.22,C0168
711,221857.73,125109.43,815.11,C0167
712,221861.51,125108.44,814.96,C0166
713,221862.27,125102.02,814.52,C0165
714,221863.06,125109.15,814.78,C0164
715,221863.39,125113.81,814.79,C0163
716,221862.64,125113.67,814.36,C0162
717,221862.83,125115.59,814.81,C0161
718,221875.64,125112.81,813.97,C0160
719,221876.19,125112.68,814.52,C0159
720,221875.44,125114.82,813.99,C0158
721,221875.82,125115,814.56,C0157
722,221866.53,125115.9,814.76,C0156
723,221867.41,125114.66,814.34,C0155
724,221866.54,125113.45,814.65,C0154
725,221867.19,125113.31,814.25,C0153
726,221866.65,125112.25,814.7,C0152
727,221865.33,125110.48,814.76,C0151
728,221865.97,125102.32,814.49,C0150
729,221881.19,125106.87,814.22,C0149
730,221881.16,125112.65,814.53,C0148
731,221882.04,125113.38,813.96,C0147
732,221881.82,125115.47,813.91,C0146
733,221881.36,125115.53,814.48,C0145
734,221881.64,125117.79,814.53,C0144
735,221895.7,125120.01,814.29,C0143
736,221896.46,125117.27,814.29,C0142
737,221896.14,125117.19,813.38,C0141
738,221896.43,125115.28,813.83,C0140
739,221896.84,125113.08,814.08,C0139
740,221897.28,125113.07,814.34,C0138
741,221902.62,125113.7,814.28,C0137
742,221902.62,125116.14,814.26,C0136
743,221902.54,125117.19,813.9,C0135
744,221902.5,125118.14,813.48,C0134
745,221902.31,125118.22,814.14,C0133
746,221902.23,125118.28,814.12,C0132
747,221895.5,125123.35,814.32,C0131
748,221894.93,125126.56,814.17,C0130
749,221893.79,125137.15,813.05,C0129
750,221894.15,125142.67,812.87,C0128
751,221908.13,125147.26,812.66,C0127
752,221913.88,125134.02,813.23,C0126
753,221914.55,125132.11,813.51,C0125
754,221915.32,125130.43,813.81,C0124
755,221916.45,125127.69,813.97,C0123
756,221917.17,125124.32,813.91,C0122
757,221917.55,125122.41,813.44,C0121
758,221917.98,125121.34,813.98,C0120
759,221918.05,125119.75,813.99,C0119
760,221918.84,125118.19,814.47,C0118
761,221916.96,125117.97,814.58,C0117
762,221912.7,125117.42,814.26,C0116
763,221914.05,125115.28,813.9,C0115
764,221920.66,125114.89,813.87,C0114
765,221921.64,125116.76,813.94,C0113
766,221923.95,125120.09,813.84,C0112
767,221923.11,125120.22,813.65,C0111
768,221922.94,125122.34,813.31,C0110
769,221922.94,125123.28,813.25,C0109
770,221922.96,125123.98,813.79,C0108
771,221922.55,125125.58,813.79,C0107
772,221923.43,125122.81,813.88,C0106
773,221934.02,125124.65,813.13,C0105
774,221938.23,125125.7,813.2,C0104
775,221934.26,125111.69,813.23,C0103
776,221930.38,125111.28,813.55,C0102
777,221927.98,125110.64,813.54,C0101
778,221928.25,125112.47,813.52,C0100
779,221926.63,125113.3,813.77,C0099
780,221927.83,125126.26,813.73,C0098
781,221927.11,125130.25,813.71,C0097
782,221927.13,125133.5,813.47,C0096
783,221926.62,125135.09,812.95,C0095
784,221927.45,125140.65,812.44,C0094
785,221930.43,125154.15,812.44,C0093
786,221946.24,125147.39,812.22,C0092
787,221945.5,125144.85,812.08,C0091
788,221946.59,125137.47,812.96,C0090
789,222012.17,125173.98,813.52,C0089
790,222008.58,125165.18,813.28,C0088
791,222002.23,125165.46,813.28,C0087
792,221995.65,125159.05,812.07,C0086
793,221992.87,125161.85,812.93,C0085
794,221996.81,125162.46,812.34,C0084
795,221998.69,125164.69,812.8,C0083
796,221997.28,125172.95,812.78,C0082
797,221980.44,125170.34,812.77,C0081
798,221981.89,125151,812.11,C0080
799,221975.12,125149.63,811.75,C0079
800,221975.72,125153.46,812.61,C0078
801,221981.24,125154.43,812.03,C0077
802,221987.24,125146.78,812.35,C0076
803,221997.2,125148.56,812.25,C0075
804,222013.91,125149.97,812.1,C0074
805,222014.3,125155.56,811.8,C0073
806,222025.22,125157.94,811.78,C0072
807,222022.27,125154.97,811.74,C0071
808,222022.45,125158.89,811.89,C0070
809,222023.37,125161.94,812.82,C0069
810,222022.54,125165.25,812.61,C0068
811,222021.93,125166.6,812.93,C0067
812,222026.89,125167.08,812.91,C0066
813,222025.8,125163.05,812.27,C0065
814,222029,125162.95,813.25,C0064
815,221948.22,125134.56,812.96,C0063
816,221951.75,125131.94,812.79,C0062
817,221952.31,125130.62,813.16,C0061
818,221952.14,125129.3,812.59,C0060
819,221955.35,125129.43,812.07,C0059
820,221974.92,125121.83,811.56,C0058
821,221974.79,125127.21,811.64,C0057
822,221968.77,125131.72,811.8,C0056
823,221968.12,125133.03,812.28,C0055
824,221967.76,125133.99,812.7,C0054
825,221967.69,125135.09,812.52,C0053
826,221966.54,125139.08,812.66,C0052
827,221984.85,125123.51,811.55,C0051
828,221985.78,125130.27,811.59,C0050
829,221986.54,125134.11,811.8,C0049
830,221986.91,125138.95,812.29,C0048
831,221986.32,125142.74,812.43,C0047
832,221992.53,125139.82,812.21,C0046
833,221993.3,125135.94,811.42,C0045
834,221994.56,125129.39,811.46,C0044
835,221994.73,125124.78,810.7,C0043
836,221995.37,125121.83,810.63,C0042
837,222007.42,125127.88,810.66,C0041
838,222006.49,125135.12,810.69,C0040
839,222006.25,125139.66,811.97,C0039
840,222006.12,125140.25,811.76,C0038
841,222006.41,125141.78,812.08,C0037
842,222006.03,125145.58,812.3,C0036
843,222022.78,125143.6,811.78,C0035
844,222022.94,125142.37,811.53,C0034
845,222022.98,125141.62,811.8,C0033
846,222023.56,125134.15,810.69,C0032
847,222022.3,125126.9,810.53,C0031
848,222044.86,125125.51,810.09,C0030
849,222043.37,125131.4,810.29,C0029
850,222042.91,125139.76,810.65,C0028
851,222043.73,125143.08,810.82,C0027
852,222043.81,125144.6,811.26,C0026
853,222059.73,125144.11,810.69,C0025
854,222061.63,125140.55,810.76,C0024
855,222063.49,125137.39,810.12,C0023
856,222053.88,125125.1,809.9,C0022
857,222064.96,125124.95,809.84,C0021
858,222066.02,125134.64,810.01,C0020
859,222065.67,125141.42,810.7,C0019
860,222065.16,125144.36,810.6,C0018
861,222024.47,125171.69,813.22,C0017
862,222029.41,125163.34,813.2,C0016
863,222027,125159.26,812,C0015
864,222030.67,125157.73,811.99,C0014
865,222032.84,125155.76,811.9,C0013
866,222042.05,125148.32,811.59,C0012
867,222038.01,125159.2,812.11,C0011
868,222042.37,125157.67,812.06,C0010
869,222041.81,125160.06,812.77,C0009
870,222035.76,125157.32,811.97,C0008
871,222034.35,125162.59,813.14,C0007
872,222029.67,125176.17,813.32,C0006
873,222057.98,125176.67,813.06,C0005
874,222059.54,125162.65,812.24,C0004
875,222059.66,125157.9,812.09,C0003
876,222060.27,125154,811.16,C0002
877,222060.11,125148.9,811.18,C0001
